# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.6420904350718537,1.692702067112037,1.000833877523378,-0.49893165749418245,-38.8363514834564,0.0,-0.15271836554686516,-6.548000932429616,-8.828404831075455,8.46115612911834
 2.656937618589329,1.7074516459960272,0.993426050579195,-0.49893819494208314,-38.96561713804006,0.0,-0.15175947762351855,-6.589374289234029,-8.706409160465473,8.21675508128468
 2.6718477421469617,1.722152829874226,0.9859867238104242,-0.4989446760796676,-39.093656970575076,0.0,-0.15084381304227001,-6.629373653659738,-8.587442755930498,7.9789013199742325
 2.686820686097642,1.7368040944522352,0.9785159569333597,-0.4989511015116825,-39.22049940290215,0.0,-0.14997117466145263,-6.6679480390642825,-8.471442406041346,7.747330803564716
 2.701856330377633,1.7514039126884853,0.9710138098757014,-0.4989574718551827,-39.34617254233747,0.0,-0.14914141389759844,-6.705045727182171,-8.358347477172007,7.5217880100982315
 2.7169545545175815,1.765950754858072,0.9634803427707204,-0.49896378773767286,-39.47070420287025,0.0,-0.14835443135598617,-6.740614290114695,-8.24809986780391,7.30202494983443
 2.732115237652143,1.7804430886149005,0.9559156159520642,-0.4989700498001266,-39.59412192647412,0.0,-0.14761017816801017,-6.774600589275072,-8.140643960990905,7.087801114188533
 2.7473382585282127,1.7948793790521882,0.9483196899494113,-0.4989762586868449,-39.716453004649885,0.0,-0.14690865729247152,-6.8069507844535035,-8.035926585903294,6.878882709293711
 2.762623495511751,1.8092580887613858,0.9406926254845249,-0.49898241506497787,-39.837724500187896,0.0,-0.14624992483398566,-6.837610351835335,-7.933896979720642,6.675042480043657
 2.7779708265931773,1.8235776778895612,0.9330344834682719,-0.49898851960788143,-39.95796326925387,0.0,-0.14563409173318684,-6.866524095416334,-7.834506757431635,6.476059046467708
 2.7933801293913234,1.8378366041953105,0.9253453249984029,-0.4989945729922335,-40.077195983784065,0.0,-0.14506132576684744,-6.8936361550098395,-7.737709881626676,6.281716770248952
 2.8088512811559148,1.8520333231032404,0.9176252113576844,-0.4990005759226988,-40.19544915429195,0.0,-0.14453185338061622,-6.918890034341137,-7.643462639836101,6.0918051367241155
 2.824384158768541,1.8661662877570664,0.9098742040133942,-0.4990065290921656,-40.31274915317148,0.0,-0.14404596208124884,-6.942228616140951,-7.551723628091984,5.906118237199279
 2.839978638742099,1.8802339490713833,0.9020923646168475,-0.49901243322904587,-40.42912223843943,0.0,-0.14360400288876382,-6.9635941887678685,-7.462453731401975,5.724454861038917
 2.8556345972186485,1.8942347557821497,0.8942797550043191,-0.4990182890578464,-40.54459457813845,0.0,-0.14320639313033914,-6.982928472263462,-7.375616119062885,5.546617440839666
 2.8713519099656395,1.908167154495926,0.8864364371984391,-0.49902409732106257,-40.65919227537505,0.0,-0.1428536194264909,-7.000172652360246,-7.29117623866928,5.372412049876092
 2.8871304523704673,1.9220295897379236,0.8785624734104768,-0.49902985877536665,-40.77294139405643,0.0,-0.14254624121331425,-7.01526740718153,-7.209101814536696,5.201648037366906
 2.9029700994332814,1.9358205039988954,0.8706579260435631,-0.49903557418717776,-40.885867985484865,0.0,-0.14228489421803647,-7.02815295675454,-7.1293628564199425,5.034137301199855
 2.9188707257579853,1.9495383377809112,0.8627228576966953,-0.4990412443401352,-40.99799811583841,0.0,-0.14207029470699312,-7.03876909710371,-7.051931670096584,4.869694107775988
 2.9348322055413596,1.963181529642067,0.854757331169675,-0.4990468700350291,-41.10935789463249,0.0,-0.14190324373487456,-7.047055258781495,-6.976782873858089,4.708134662850757
 2.9508544125602145,1.9767485162401586,0.8467614094691205,-0.4990524520838435,-41.219973504299546,0.0,-0.1417846322086906,-7.052950551990117,-6.903893423476339,4.549276532001653
 2.9669372201564825,1.9902377323753624,0.8387351558153296,-0.4990579913207018,-41.32987123097773,0.0,-0.14171544616873719,-7.056393830276793,-6.833242642515497,4.39293826889014
 2.9830805012201544,2.0036476110319668,0.8306786336503387,-0.49906348859408756,-41.439077496581895,0.0,-0.14169677266309352,-7.05732375696134,-6.764812256779298,4.238939126829082
 2.999284128169928,2.016976583419177,0.8225919066469692,-0.4990689447761275,-41.54761889242426,0.0,-0.1417298061039085,-7.055678882865718,-6.698586444801385,4.087098041888758
 3.0155479729314716,2.0302230790110576,0.8144750387191456,-0.4990743607573133,-41.655522214303645,0.0,-0.14181585561209673,-7.051397713491644,-6.634551882499638,3.9372339837599664
 3.0318719069131292,2.043385525585614,0.8063280940333555,-0.4990797374544903,-41.762814499473016,0.0,-0.14195635237124196,-7.044418818150639,-6.572697812299959,3.789164442173154
 3.0482558009789433,2.056462349263083,0.7981511370214931,-0.49908507580771433,-41.8695230654309,0.0,-0.14215285846169326,-7.034680911952788,-6.513016107723241,3.642705716783563
 3.0646995254188085,2.0694519745434485,0.7899442323950724,-0.499090376783764,-41.97567555085585,0.0,-0.14240707617227047,-7.022122965226079,-6.455501356347325,3.4976718070318196
 3.0812029499155793,2.082352824343225,0.7817074451608976,-0.4990956413795481,-42.08129995881617,0.0,-0.1427208580914017,-7.006684330328067,-6.400150949337497,3.353874041151804
 3.097765943508919,2.095163320031546,0.7734408406384032,-0.49910087061910224,-42.186424702511786,0.0,-0.14309621869659572,-6.988304856051308,-6.346965184958439,3.2111202651460617
 3.11438837455567,2.1078818814655897,0.7651444844783752,-0.4991060655745384,-42.291078653761545,0.0,-0.14353534655593575,-6.966925039682123,-6.295947383112161,3.0692142264142976
 3.131070110686494,2.1205069270253847,0.756818442683957,-0.4991112273400362,-42.395291194475696,0.0,-0.14404061829023512,-6.942486167235457,-6.247104012249003,2.927954889114122
 3.1478110187584973,2.133036873648023,0.7484627816332581,-0.4991163570554782,-42.49909227150485,0.0,-0.14461461339753823,-6.914930493580553,-6.200444837442469,2.7871352381752383
 3.1646109648035616,2.1454701368613325,0.7400775681039947,-0.4991214559124655,-42.60251245499443,0.0,-0.14526013125702364,-6.8842014071335065,-6.155983073527386,2.6465420660172807
 3.181469813972015,2.1578051308170294,0.7316628693006177,-0.49912652514400174,-42.705583000808176,0.0,-0.14598020941996062,-6.850243632156791,-6.1137355690093855,2.50595423779309
 3.1983874304712883,2.1700402683233984,0.7232187528836906,-0.4991315660388593,-42.808335917268856,0.0,-0.14677814392006797,-6.813003443786408,-6.073723001410907,2.365142134543408
 3.2153636774991576,2.182173960877548,0.7147452870018933,-0.4991365799453019,-42.91080403661918,0.0,-0.14765751212488926,-6.772428883633069,-6.035970092924705,2.2238665839525464
 3.2323984171710918,2.194204618697263,0.7062425403269421,-0.4991415682718092,-43.01302109183456,0.0,-0.14862219741591393,-6.728470022560194,-6.000505859434235,2.081877044995301
 3.2494915104412305,2.2061306507525145,0.6977105820914333,-0.49914653250116675,-43.11502179911075,0.0,-0.14967641751720107,-6.681079201304897,-5.967363874061639,1.9389109302115304
 3.2666428170164212,2.2179504647966617,0.6891494821300983,-0.49915147419256234,-43.21684194675618,0.0,-0.15082475473005744,-6.630211345543218,-5.936582568742406,1.7946915696648578
 3.2838521952627024,2.229662467397394,0.6805593109247334,-0.49915639498603775,-43.318518491062626,0.0,-0.15207219098635677,-6.575824241854419,-5.908205563929398,1.6489267890396047
 3.301119502103546,2.241265063967461,0.6719401396529566,-0.49916129661802133,-43.42008965988751,0.0,-0.15342414556664596,-6.517878892573722,-5.882282035124796,1.5013070100359651
